Transaction ID;Country;Amount (USD);Transaction Type;Date of Transaction;Person Involved;Industry;Destination Country;Reported by Authority;Source of Money;Money Laundering Risk Score;Shell Companies Involved;Financial Institution;Tax Haven Country
TX0000009798;Brazil;20.568.230.443.221.300;Offshore Transfer;13/2/14 05:00;Person_3064;Construction;USA;False;Legal;1;5;Bank_170;Panama
TX0000009799;Singapore;19.651.995.503.389.200;Property Purchase;13/2/14 06:00;Person_3972;Oil & Gas;China;True;Legal;5;7;Bank_498;Switzerland
TX0000009800;China;1.325.034.372.344.900;Property Purchase;13/2/14 07:00;Person_4883;Luxury Goods;Russia;False;Illegal;10;0;Bank_21;Luxembourg
TX0000009801;USA;335.718.207.587.918;Offshore Transfer;13/2/14 08:00;Person_5822;Real Estate;USA;True;Legal;3;1;Bank_81;Panama
TX0000009802;India;4.598.554.024.204.700;Cryptocurrency;13/2/14 09:00;Person_3262;Finance;Switzerland;False;Illegal;7;0;Bank_388;Switzerland
TX0000009803;UAE;29.348.498.384.481.500;Cash Withdrawal;13/2/14 10:00;Person_719;Oil & Gas;China;True;Illegal;4;6;Bank_174;Bahamas
TX0000009804;Singapore;1.966.459.406.126.460;Cash Withdrawal;13/2/14 11:00;Person_1794;Oil & Gas;India;False;Illegal;8;2;Bank_37;Switzerland
TX0000009805;Brazil;28.016.188.964.020.900;Offshore Transfer;13/2/14 12:00;Person_8754;Real Estate;UK;False;Legal;10;9;Bank_396;Panama
TX0000009806;Singapore;4.320.085.474.239.110;Cryptocurrency;13/2/14 13:00;Person_9613;Oil & Gas;India;False;Illegal;8;5;Bank_227;Bahamas
TX0000009807;USA;4.350.253.446.178.930;Property Purchase;13/2/14 14:00;Person_999;Real Estate;South Africa;False;Illegal;4;8;Bank_430;Panama
TX0000009808;Brazil;40.246.308.646.748.500;Offshore Transfer;13/2/14 15:00;Person_7287;Oil & Gas;Russia;False;Illegal;6;5;Bank_400;Luxembourg
TX0000009809;Brazil;315.363.774.746.808;Property Purchase;13/2/14 16:00;Person_4342;Casinos;South Africa;False;Illegal;8;1;Bank_371;Singapore
TX0000009810;China;479.038.905.922.634;Offshore Transfer;13/2/14 17:00;Person_891;Oil & Gas;India;False;Illegal;10;1;Bank_75;Luxembourg
TX0000009811;Singapore;8.820.030.482.288.570;Cryptocurrency;13/2/14 18:00;Person_3859;Real Estate;Singapore;True;Illegal;8;9;Bank_181;Cayman Islands
TX0000009812;USA;3.930.482.310.288.430;Cash Withdrawal;13/2/14 19:00;Person_217;Luxury Goods;India;False;Illegal;10;2;Bank_161;Bahamas
TX0000009813;UAE;4.574.243.089.037.530;Cryptocurrency;13/2/14 20:00;Person_7085;Oil & Gas;South Africa;True;Illegal;7;3;Bank_408;Luxembourg
TX0000009814;Singapore;429.008.732.456.371;Offshore Transfer;13/2/14 21:00;Person_5454;Real Estate;UAE;False;Illegal;3;1;Bank_112;Singapore
TX0000009815;China;205.741.792.115.847;Offshore Transfer;13/2/14 22:00;Person_7722;Construction;India;False;Legal;3;7;Bank_37;Switzerland
TX0000009816;China;2.864.404.506.160.420;Offshore Transfer;13/2/14 23:00;Person_1225;Real Estate;UAE;False;Legal;1;8;Bank_499;Luxembourg
TX0000009817;UAE;11.474.403.073.649.100;Offshore Transfer;14/2/14 00:00;Person_9536;Casinos;Brazil;False;Illegal;7;8;Bank_266;Singapore
TX0000009818;China;13.142.417.002.034.500;Cryptocurrency;14/2/14 01:00;Person_9455;Casinos;UK;False;Illegal;4;0;Bank_224;Singapore
TX0000009819;UAE;25.906.000.327.637.300;Property Purchase;14/2/14 02:00;Person_2190;Luxury Goods;Brazil;False;Illegal;3;6;Bank_238;Singapore
TX0000009820;UK;2.521.718.117.541.290;Cash Withdrawal;14/2/14 03:00;Person_236;Casinos;UK;False;Illegal;9;4;Bank_240;Switzerland
TX0000009821;Switzerland;31.506.738.736.911.500;Stocks Transfer;14/2/14 04:00;Person_642;Arms Trade;UK;False;Illegal;10;2;Bank_430;Bahamas
TX0000009822;China;4.362.273.116.860.990;Stocks Transfer;14/2/14 05:00;Person_5130;Arms Trade;Switzerland;False;Illegal;10;2;Bank_363;Panama
TX0000009823;UK;7.691.812.826.935.820;Cash Withdrawal;14/2/14 06:00;Person_8793;Luxury Goods;Switzerland;False;Illegal;3;6;Bank_312;Singapore
TX0000009824;Russia;481.269.556.849.716;Cash Withdrawal;14/2/14 07:00;Person_6170;Casinos;India;False;Illegal;1;7;Bank_437;Cayman Islands
TX0000009825;Switzerland;1.274.952.700.274.010;Cryptocurrency;14/2/14 08:00;Person_605;Arms Trade;UK;False;Illegal;5;1;Bank_98;Switzerland
TX0000009826;South Africa;4.872.911.790.085.700;Offshore Transfer;14/2/14 09:00;Person_3792;Casinos;Brazil;False;Illegal;4;2;Bank_226;Switzerland
TX0000009827;Russia;1.457.357.857.822.150;Cash Withdrawal;14/2/14 10:00;Person_5950;Finance;Switzerland;False;Illegal;7;3;Bank_264;Bahamas
TX0000009828;South Africa;108.405.965.853.581;Stocks Transfer;14/2/14 11:00;Person_6903;Luxury Goods;Russia;False;Legal;1;0;Bank_127;Bahamas
TX0000009829;South Africa;48.035.216.001.894.100;Cash Withdrawal;14/2/14 12:00;Person_1888;Arms Trade;South Africa;False;Illegal;6;2;Bank_16;Panama
TX0000009830;China;20.080.302.005.695.800;Property Purchase;14/2/14 13:00;Person_4396;Construction;South Africa;False;Legal;7;9;Bank_209;Singapore
TX0000009831;UK;16.533.025.384.373.400;Offshore Transfer;14/2/14 14:00;Person_9531;Finance;South Africa;True;Illegal;6;2;Bank_22;Cayman Islands
TX0000009832;UK;42.676.370.765.243.400;Property Purchase;14/2/14 15:00;Person_3950;Casinos;Switzerland;False;Illegal;6;5;Bank_36;Panama
TX0000009833;Brazil;39.624.924.799.437.300;Offshore Transfer;14/2/14 16:00;Person_8838;Casinos;USA;True;Illegal;7;8;Bank_465;Singapore
TX0000009834;UAE;32.948.546.893.872.200;Stocks Transfer;14/2/14 17:00;Person_7875;Real Estate;China;False;Illegal;7;8;Bank_444;Luxembourg
TX0000009835;UK;6.365.603.461.892.270;Offshore Transfer;14/2/14 18:00;Person_9747;Finance;India;False;Legal;3;6;Bank_352;Switzerland
TX0000009836;Brazil;39.072.181.997.624.800;Offshore Transfer;14/2/14 19:00;Person_1674;Oil & Gas;Russia;True;Legal;6;1;Bank_362;Bahamas
TX0000009837;China;768.745.384.912.147;Cash Withdrawal;14/2/14 20:00;Person_574;Casinos;Brazil;False;Legal;5;2;Bank_439;Luxembourg
TX0000009838;China;4.335.126.949.417.140;Cash Withdrawal;14/2/14 21:00;Person_7881;Real Estate;Russia;True;Illegal;5;7;Bank_156;Cayman Islands
TX0000009839;India;4.927.190.137.219.250;Offshore Transfer;14/2/14 22:00;Person_3702;Casinos;Singapore;True;Illegal;2;6;Bank_204;Switzerland
TX0000009840;UAE;44.777.204.062.612;Stocks Transfer;14/2/14 23:00;Person_8070;Arms Trade;UK;False;Illegal;6;2;Bank_486;Bahamas
TX0000009841;China;3.982.113.016.320.510;Offshore Transfer;15/2/14 00:00;Person_7545;Finance;China;False;Illegal;4;7;Bank_391;Bahamas
TX0000009842;UK;22.906.200.704.445.000;Offshore Transfer;15/2/14 01:00;Person_5120;Finance;UK;False;Legal;3;8;Bank_465;Switzerland
TX0000009843;China;11.651.317.104.020.200;Property Purchase;15/2/14 02:00;Person_6793;Construction;UK;False;Illegal;10;5;Bank_222;Panama
TX0000009844;Singapore;6.647.941.856.389.980;Property Purchase;15/2/14 03:00;Person_6222;Oil & Gas;UAE;False;Illegal;1;2;Bank_468;Panama
TX0000009845;Brazil;2.096.298.397.245.830;Stocks Transfer;15/2/14 04:00;Person_7055;Construction;Brazil;False;Illegal;3;9;Bank_17;Panama
TX0000009846;China;3.145.052.604.616.800;Cryptocurrency;15/2/14 05:00;Person_9437;Oil & Gas;UAE;True;Illegal;8;2;Bank_455;Bahamas
TX0000009847;Brazil;28.437.578.538.592.700;Property Purchase;15/2/14 06:00;Person_3652;Real Estate;Brazil;False;Illegal;4;7;Bank_490;Singapore
TX0000009848;Brazil;2.643.497.539.389.270;Stocks Transfer;15/2/14 07:00;Person_8994;Arms Trade;South Africa;False;Illegal;4;5;Bank_431;Switzerland
TX0000009849;India;25.554.053.730.698.600;Stocks Transfer;15/2/14 08:00;Person_8435;Arms Trade;Singapore;False;Illegal;6;5;Bank_265;Switzerland
TX0000009850;India;247.627.043.398.256;Cash Withdrawal;15/2/14 09:00;Person_4967;Luxury Goods;India;False;Legal;1;1;Bank_419;Luxembourg
TX0000009851;UK;1.837.990.863.793.880;Property Purchase;15/2/14 10:00;Person_5643;Finance;Brazil;False;Legal;5;9;Bank_164;Luxembourg
TX0000009852;Russia;36.079.134.649.636.100;Cryptocurrency;15/2/14 11:00;Person_3503;Oil & Gas;China;True;Illegal;6;9;Bank_421;Switzerland
TX0000009853;Switzerland;4.827.002.415.177.070;Offshore Transfer;15/2/14 12:00;Person_8848;Real Estate;Russia;False;Illegal;5;5;Bank_207;Switzerland
TX0000009854;India;2.497.803.571.020.330;Offshore Transfer;15/2/14 13:00;Person_7752;Oil & Gas;UK;False;Illegal;5;8;Bank_33;Bahamas
TX0000009855;India;1.152.963.072.227.390;Cash Withdrawal;15/2/14 14:00;Person_1860;Real Estate;Brazil;False;Illegal;6;5;Bank_489;Bahamas
TX0000009856;Russia;4.443.279.213.303.000;Cryptocurrency;15/2/14 15:00;Person_3788;Luxury Goods;UK;False;Illegal;3;9;Bank_433;Singapore
TX0000009857;USA;1.162.502.860.507.670;Cash Withdrawal;15/2/14 16:00;Person_7318;Real Estate;Brazil;False;Illegal;7;0;Bank_191;Switzerland
TX0000009858;USA;3.902.599.121.037.890;Cash Withdrawal;15/2/14 17:00;Person_9922;Construction;Russia;False;Legal;4;3;Bank_155;Panama
TX0000009859;USA;4.055.642.832.168.910;Cryptocurrency;15/2/14 18:00;Person_4013;Finance;China;False;Illegal;3;3;Bank_132;Panama
TX0000009860;Brazil;8.064.506.664.041.180;Cash Withdrawal;15/2/14 19:00;Person_9224;Casinos;Russia;False;Illegal;3;1;Bank_465;Singapore
TX0000009861;Russia;38.993.164.648.207.300;Property Purchase;15/2/14 20:00;Person_1377;Luxury Goods;Switzerland;False;Legal;1;2;Bank_95;Panama
TX0000009862;Russia;18.829.479.989.018.300;Offshore Transfer;15/2/14 21:00;Person_5214;Construction;China;False;Illegal;3;9;Bank_131;Switzerland
TX0000009863;Switzerland;4.408.044.836.029.100;Cash Withdrawal;15/2/14 22:00;Person_9303;Arms Trade;China;False;Legal;7;3;Bank_39;Cayman Islands
TX0000009864;Singapore;32.415.745.054.739.300;Property Purchase;15/2/14 23:00;Person_1113;Arms Trade;UK;False;Illegal;9;4;Bank_234;Singapore
TX0000009865;Brazil;20.439.829.817.002.200;Property Purchase;16/2/14 00:00;Person_9791;Arms Trade;Russia;False;Legal;2;1;Bank_179;Singapore
TX0000009866;South Africa;2.203.131.961.557.220;Property Purchase;16/2/14 01:00;Person_298;Construction;Singapore;False;Illegal;2;4;Bank_360;Singapore
TX0000009867;India;38.138.069.091.867.800;Cryptocurrency;16/2/14 02:00;Person_6181;Arms Trade;USA;False;Legal;6;0;Bank_242;Panama
TX0000009868;China;1.116.222.371.721.570;Stocks Transfer;16/2/14 03:00;Person_6593;Oil & Gas;China;False;Illegal;1;8;Bank_288;Bahamas
TX0000009869;Switzerland;4.984.068.867.516.310;Property Purchase;16/2/14 04:00;Person_4013;Luxury Goods;UAE;False;Illegal;6;9;Bank_84;Switzerland
TX0000009870;USA;38.210.928.194.395.700;Cryptocurrency;16/2/14 05:00;Person_339;Real Estate;Brazil;False;Illegal;10;0;Bank_485;Singapore
TX0000009871;UAE;3.995.242.337.823.720;Stocks Transfer;16/2/14 06:00;Person_5323;Construction;UK;False;Illegal;4;2;Bank_198;Cayman Islands
TX0000009872;UAE;14.275.173.148.018.600;Offshore Transfer;16/2/14 07:00;Person_1831;Real Estate;Russia;False;Illegal;1;8;Bank_83;Switzerland
TX0000009873;South Africa;22.992.149.992.520.900;Cash Withdrawal;16/2/14 08:00;Person_8412;Luxury Goods;Russia;False;Illegal;6;6;Bank_217;Switzerland
TX0000009874;Singapore;2.160.177.392.446.200;Cash Withdrawal;16/2/14 09:00;Person_8387;Luxury Goods;USA;False;Illegal;8;7;Bank_434;Singapore
TX0000009875;Switzerland;4.250.868.132.713.680;Offshore Transfer;16/2/14 10:00;Person_923;Finance;Switzerland;False;Legal;5;3;Bank_255;Singapore
TX0000009876;India;18.568.684.729.727.800;Cash Withdrawal;16/2/14 11:00;Person_9924;Real Estate;Brazil;False;Legal;3;2;Bank_34;Bahamas
TX0000009877;South Africa;2.596.229.367.914.860;Cryptocurrency;16/2/14 12:00;Person_4215;Construction;USA;False;Illegal;4;6;Bank_14;Panama
TX0000009878;Singapore;4.911.397.756.896.150;Cash Withdrawal;16/2/14 13:00;Person_7617;Oil & Gas;Switzerland;False;Legal;2;4;Bank_92;Cayman Islands
TX0000009879;USA;19.539.679.769.395.300;Cryptocurrency;16/2/14 14:00;Person_9042;Arms Trade;Russia;False;Illegal;1;2;Bank_346;Singapore
TX0000009880;China;32.643.084.155.020.900;Cash Withdrawal;16/2/14 15:00;Person_9073;Casinos;USA;False;Illegal;5;0;Bank_218;Panama
TX0000009881;UK;35.445.932.950.886.300;Property Purchase;16/2/14 16:00;Person_5202;Oil & Gas;USA;False;Illegal;7;9;Bank_255;Bahamas
TX0000009882;Singapore;12.522.473.879.707.200;Offshore Transfer;16/2/14 17:00;Person_1075;Oil & Gas;USA;False;Illegal;2;6;Bank_444;Luxembourg
TX0000009883;Switzerland;38.967.776.478.161.900;Offshore Transfer;16/2/14 18:00;Person_6676;Finance;UAE;False;Legal;9;0;Bank_314;Switzerland
TX0000009884;Brazil;4.864.433.359.494.890;Offshore Transfer;16/2/14 19:00;Person_6945;Construction;Singapore;False;Legal;4;1;Bank_252;Cayman Islands
TX0000009885;Russia;16.293.318.379.348.100;Offshore Transfer;16/2/14 20:00;Person_4546;Finance;UAE;False;Legal;8;3;Bank_259;Singapore
TX0000009886;UK;18.414.820.392.787.500;Cryptocurrency;16/2/14 21:00;Person_4141;Casinos;South Africa;False;Illegal;6;7;Bank_297;Luxembourg
TX0000009887;Russia;9.037.514.945.587.740;Cash Withdrawal;16/2/14 22:00;Person_1418;Luxury Goods;USA;False;Illegal;4;1;Bank_417;Panama
TX0000009888;UAE;2.712.662.114.391.190;Offshore Transfer;16/2/14 23:00;Person_7603;Construction;China;False;Illegal;9;2;Bank_174;Panama
TX0000009889;China;5.291.699.967.892.390;Offshore Transfer;17/2/14 00:00;Person_2352;Real Estate;South Africa;True;Legal;7;6;Bank_235;Singapore
TX0000009890;China;3.905.717.291.245.540;Cash Withdrawal;17/2/14 01:00;Person_3487;Luxury Goods;Singapore;True;Legal;2;5;Bank_27;Cayman Islands
TX0000009891;UK;19.916.244.828.744.000;Property Purchase;17/2/14 02:00;Person_3475;Luxury Goods;UK;False;Illegal;4;8;Bank_485;Switzerland
TX0000009892;USA;4.633.639.047.868.770;Cash Withdrawal;17/2/14 03:00;Person_4229;Luxury Goods;China;False;Legal;9;6;Bank_414;Luxembourg
TX0000009893;India;51.526.561.242.732.100;Stocks Transfer;17/2/14 04:00;Person_9539;Real Estate;UAE;False;Illegal;3;3;Bank_338;Cayman Islands
TX0000009894;Switzerland;4.995.136.055.807.480;Property Purchase;17/2/14 05:00;Person_8498;Real Estate;Singapore;False;Illegal;8;5;Bank_244;Switzerland
TX0000009895;India;2.523.766.459.961.480;Property Purchase;17/2/14 06:00;Person_2709;Construction;USA;False;Illegal;9;3;Bank_166;Switzerland
TX0000009896;China;41.819.358.176.887.000;Stocks Transfer;17/2/14 07:00;Person_3803;Casinos;Brazil;False;Illegal;5;3;Bank_478;Cayman Islands
TX0000009897;China;2.289.636.123.596.950;Cryptocurrency;17/2/14 08:00;Person_4762;Construction;Singapore;False;Illegal;7;1;Bank_336;Switzerland
TX0000009898;USA;31.308.267.903.034.000;Cash Withdrawal;17/2/14 09:00;Person_7806;Luxury Goods;Brazil;True;Illegal;4;4;Bank_263;Switzerland
TX0000009899;UAE;39.544.579.288.148.100;Stocks Transfer;17/2/14 10:00;Person_4501;Finance;UAE;False;Illegal;7;2;Bank_416;Switzerland
TX0000009900;South Africa;4.546.054.255.651.670;Cash Withdrawal;17/2/14 11:00;Person_4365;Oil & Gas;UAE;False;Legal;1;1;Bank_213;Luxembourg
TX0000009901;China;48.089.960.904.753.300;Stocks Transfer;17/2/14 12:00;Person_6333;Arms Trade;UK;False;Illegal;8;2;Bank_359;Cayman Islands
TX0000009902;China;36.081.681.202.289.500;Offshore Transfer;17/2/14 13:00;Person_8083;Casinos;Singapore;False;Illegal;7;1;Bank_135;Luxembourg
TX0000009903;Brazil;4.430.047.842.427.360;Property Purchase;17/2/14 14:00;Person_82;Casinos;South Africa;False;Illegal;10;7;Bank_370;Switzerland
TX0000009904;Singapore;3.376.283.810.695.910;Property Purchase;17/2/14 15:00;Person_1489;Oil & Gas;Switzerland;False;Illegal;3;5;Bank_85;Panama
TX0000009905;UAE;4.020.996.527.941.260;Offshore Transfer;17/2/14 16:00;Person_7501;Luxury Goods;Brazil;False;Legal;2;5;Bank_262;Panama
TX0000009906;UK;3.991.248.501.452.050;Stocks Transfer;17/2/14 17:00;Person_8573;Real Estate;USA;False;Illegal;4;6;Bank_487;Bahamas
TX0000009907;Switzerland;17.911.393.446.689.300;Cryptocurrency;17/2/14 18:00;Person_9691;Casinos;China;False;Legal;3;8;Bank_210;Singapore
TX0000009908;UAE;41.533.510.733.679.800;Offshore Transfer;17/2/14 19:00;Person_5767;Construction;USA;False;Illegal;6;6;Bank_367;Singapore
TX0000009909;UAE;19.621.894.328.616.700;Property Purchase;17/2/14 20:00;Person_5491;Real Estate;Singapore;False;Illegal;5;4;Bank_24;Switzerland
TX0000009910;Singapore;17.147.875.730.576.800;Stocks Transfer;17/2/14 21:00;Person_2324;Luxury Goods;Brazil;False;Illegal;10;0;Bank_481;Panama
TX0000009911;India;3.043.086.772.462.120;Stocks Transfer;17/2/14 22:00;Person_7044;Oil & Gas;Singapore;False;Illegal;3;7;Bank_492;Singapore
TX0000009912;Russia;1.715.011.550.767.460;Stocks Transfer;17/2/14 23:00;Person_4898;Arms Trade;China;False;Illegal;2;2;Bank_85;Luxembourg
TX0000009913;Brazil;43.308.111.327.595.300;Cash Withdrawal;18/2/14 00:00;Person_5580;Finance;South Africa;False;Illegal;6;6;Bank_381;Bahamas
TX0000009914;USA;19.461.794.774.424.700;Property Purchase;18/2/14 01:00;Person_5742;Arms Trade;China;False;Legal;8;1;Bank_225;Panama
TX0000009915;China;4.314.026.713.162.880;Stocks Transfer;18/2/14 02:00;Person_9611;Real Estate;UAE;False;Illegal;4;7;Bank_356;Cayman Islands
TX0000009916;India;8.115.752.976.386.480;Offshore Transfer;18/2/14 03:00;Person_9071;Real Estate;India;False;Illegal;8;6;Bank_157;Bahamas
TX0000009917;Singapore;10.544.053.127.554.700;Stocks Transfer;18/2/14 04:00;Person_5774;Luxury Goods;South Africa;False;Illegal;1;1;Bank_468;Luxembourg
TX0000009918;UK;44.672.295.219.131.400;Cash Withdrawal;18/2/14 05:00;Person_4647;Oil & Gas;South Africa;False;Illegal;10;5;Bank_218;Panama
TX0000009919;Russia;4.265.457.673.551.710;Property Purchase;18/2/14 06:00;Person_9282;Construction;India;True;Illegal;6;2;Bank_433;Switzerland
TX0000009920;UAE;13.402.287.730.492.300;Cash Withdrawal;18/2/14 07:00;Person_5951;Oil & Gas;UAE;True;Legal;10;5;Bank_56;Cayman Islands
TX0000009921;Singapore;1.935.523.786.678.900;Cash Withdrawal;18/2/14 08:00;Person_8028;Arms Trade;UK;True;Illegal;10;9;Bank_227;Cayman Islands
TX0000009922;Switzerland;18.182.733.190.329.300;Cryptocurrency;18/2/14 09:00;Person_9453;Casinos;Brazil;False;Illegal;7;2;Bank_358;Switzerland
TX0000009923;USA;39.477.597.676.236.300;Property Purchase;18/2/14 10:00;Person_1823;Finance;Russia;True;Illegal;4;6;Bank_456;Panama
TX0000009924;India;32.896.274.039.158.700;Offshore Transfer;18/2/14 11:00;Person_5843;Arms Trade;Russia;False;Legal;7;6;Bank_335;Cayman Islands
TX0000009925;South Africa;4.910.486.856.467.030;Property Purchase;18/2/14 12:00;Person_2626;Oil & Gas;Singapore;True;Legal;6;5;Bank_225;Cayman Islands
TX0000009926;UK;1.601.206.636.912.710;Offshore Transfer;18/2/14 13:00;Person_9075;Construction;USA;False;Illegal;10;3;Bank_120;Luxembourg
TX0000009927;UAE;385.154.989.008.901;Cryptocurrency;18/2/14 14:00;Person_6693;Casinos;Brazil;False;Illegal;10;4;Bank_104;Singapore
TX0000009928;UAE;41.794.765.232.147.500;Property Purchase;18/2/14 15:00;Person_7016;Construction;Brazil;False;Illegal;5;6;Bank_17;Luxembourg
TX0000009929;Singapore;3.231.569.001.038.950;Stocks Transfer;18/2/14 16:00;Person_8007;Casinos;India;False;Illegal;9;2;Bank_395;Cayman Islands
TX0000009930;UAE;37.536.398.109.214.500;Offshore Transfer;18/2/14 17:00;Person_3848;Casinos;Brazil;False;Illegal;10;9;Bank_68;Luxembourg
TX0000009931;USA;40.473.117.545.154.800;Stocks Transfer;18/2/14 18:00;Person_6209;Finance;India;False;Illegal;8;1;Bank_166;Panama
TX0000009932;USA;3.991.517.086.159.840;Offshore Transfer;18/2/14 19:00;Person_1812;Finance;USA;False;Illegal;10;1;Bank_26;Cayman Islands
TX0000009933;Switzerland;19.272.314.890.131.100;Property Purchase;18/2/14 20:00;Person_7446;Finance;UAE;True;Illegal;4;8;Bank_433;Bahamas
TX0000009934;UK;32.131.840.147.937.800;Stocks Transfer;18/2/14 21:00;Person_2384;Construction;Brazil;False;Legal;6;3;Bank_208;Cayman Islands
TX0000009935;USA;2.851.448.059.736.740;Cash Withdrawal;18/2/14 22:00;Person_9292;Arms Trade;India;False;Illegal;9;6;Bank_395;Bahamas
TX0000009936;China;22.490.470.705.170.000;Cash Withdrawal;18/2/14 23:00;Person_2012;Real Estate;USA;True;Illegal;7;7;Bank_78;Cayman Islands
TX0000009937;UK;35.146.787.687.535.900;Offshore Transfer;19/2/14 00:00;Person_119;Finance;UAE;False;Illegal;2;9;Bank_165;Switzerland
TX0000009938;UAE;3.449.243.381.272.730;Property Purchase;19/2/14 01:00;Person_3297;Construction;India;True;Illegal;3;4;Bank_282;Singapore
TX0000009939;UAE;18.054.952.595.739.300;Offshore Transfer;19/2/14 02:00;Person_1840;Finance;China;False;Legal;8;6;Bank_484;Bahamas
TX0000009940;South Africa;39.448.063.246.322.700;Stocks Transfer;19/2/14 03:00;Person_2688;Luxury Goods;Brazil;False;Illegal;7;9;Bank_7;Luxembourg
TX0000009941;UAE;17.062.598.682.711.300;Property Purchase;19/2/14 04:00;Person_8584;Casinos;Switzerland;False;Illegal;6;6;Bank_263;Luxembourg
TX0000009942;Russia;15.663.842.949.859.600;Property Purchase;19/2/14 05:00;Person_1187;Real Estate;Brazil;False;Legal;3;2;Bank_213;Cayman Islands
TX0000009943;Russia;7.379.406.215.567.580;Property Purchase;19/2/14 06:00;Person_9124;Real Estate;USA;False;Illegal;2;1;Bank_276;Luxembourg
TX0000009944;Singapore;4.547.294.399.864.020;Stocks Transfer;19/2/14 07:00;Person_5963;Oil & Gas;Singapore;False;Legal;5;8;Bank_112;Luxembourg
TX0000009945;Singapore;2.991.218.674.671.600;Offshore Transfer;19/2/14 08:00;Person_872;Finance;South Africa;False;Legal;5;2;Bank_66;Panama
